artist_id,date,platform,total_streams,unique_listeners,peak_hour,avg_completion_rate
A0052,2025-01-01,instagram,64,45,22,0.88
A0052,2024-12-31,spotify,427,268,18,0.54
A0052,2024-12-31,youtube,170,93,19,0.82
A0052,2024-12-31,instagram,420,332,17,0.79
A0052,2024-12-30,spotify,521,396,21,0.7
A0052,2024-12-30,youtube,283,178,19,0.51
A0052,2024-12-30,instagram,130,100,17,0.68
A0052,2024-12-29,spotify,898,499,17,0.8
A0052,2024-12-29,youtube,648,329,19,0.53
A0052,2024-12-29,instagram,181,99,17,0.79
A0052,2024-12-28,spotify,482,242,17,0.75
A0052,2024-12-28,youtube,145,67,19,0.61
A0052,2024-12-28,instagram,434,284,22,0.82
A0052,2024-12-27,spotify,534,390,21,0.53
A0052,2024-12-27,youtube,112,53,19,0.77
A0052,2024-12-27,instagram,85,36,21,0.55
A0052,2024-12-26,spotify,987,543,22,0.89
A0052,2024-12-26,youtube,749,346,20,0.76
A0052,2024-12-26,instagram,394,213,18,0.85
A0052,2024-12-25,spotify,609,456,17,0.62
A0052,2024-12-25,youtube,131,70,20,0.81
A0052,2024-12-25,instagram,176,107,21,0.53
A0052,2024-12-24,spotify,906,393,19,0.65
A0052,2024-12-24,youtube,374,298,22,0.85
A0052,2024-12-24,instagram,165,128,17,0.58
A0052,2024-12-23,spotify,501,222,19,0.53
A0052,2024-12-23,youtube,191,146,22,0.63
A0052,2024-12-23,instagram,194,107,22,0.59
A0052,2024-12-22,spotify,192,103,19,0.64
A0052,2024-12-22,youtube,697,342,20,0.76
A0052,2024-12-22,instagram,278,204,18,0.61
A0052,2024-12-21,spotify,788,548,20,0.72
A0052,2024-12-21,youtube,600,396,22,0.81
A0052,2024-12-21,instagram,478,207,21,0.63
A0052,2024-12-20,spotify,118,54,18,0.82
A0052,2024-12-20,youtube,596,471,20,0.89
A0052,2024-12-20,instagram,70,48,22,0.53
A0052,2024-12-19,spotify,191,117,20,0.5
A0052,2024-12-19,youtube,436,220,20,0.65
A0052,2024-12-19,instagram,247,143,19,0.56
A0052,2024-12-18,spotify,921,694,17,0.52
A0052,2024-12-18,youtube,471,265,19,0.82
A0052,2024-12-18,instagram,59,33,17,0.67
A0052,2024-12-17,spotify,210,124,18,0.81
A0052,2024-12-17,youtube,484,226,19,0.68
A0052,2024-12-17,instagram,64,32,21,0.6
A0052,2024-12-16,spotify,971,686,19,0.7
A0052,2024-12-16,youtube,424,189,17,0.6
A0052,2024-12-16,instagram,105,64,17,0.85
A0053,2025-01-14,spotify,554,347,21,0.55
A0053,2025-01-14,youtube,772,561,17,0.64
A0053,2025-01-14,instagram,337,179,19,0.78
A0053,2025-01-13,spotify,858,677,20,0.84
A0053,2025-01-13,youtube,663,426,22,0.75
A0053,2025-01-13,instagram,392,205,17,0.84
A0053,2025-01-12,spotify,876,472,22,0.72
A0053,2025-01-12,youtube,327,165,17,0.88
A0053,2025-01-12,instagram,478,264,21,0.61
A0053,2025-01-11,spotify,607,416,21,0.54
A0053,2025-01-11,youtube,692,537,17,0.51
A0053,2025-01-11,instagram,440,233,18,0.51
A0053,2025-01-10,spotify,855,538,22,0.89
A0053,2025-01-10,youtube,768,366,17,0.6
A0053,2025-01-10,instagram,463,228,18,0.57
A0053,2025-01-09,spotify,362,193,17,0.66
A0053,2025-01-09,youtube,427,205,20,0.73
A0053,2025-01-09,instagram,397,225,22,0.62
A0053,2025-01-08,spotify,951,482,21,0.85
A0053,2025-01-08,youtube,399,280,21,0.76
A0053,2025-01-08,instagram,334,189,18,0.63
A0053,2025-01-07,spotify,132,84,22,0.89
A0053,2025-01-07,youtube,92,61,18,0.89
A0053,2025-01-07,instagram,384,223,18,0.57
A0053,2025-01-06,spotify,157,108,21,0.86
A0053,2025-01-06,youtube,130,70,20,0.8
A0053,2025-01-06,instagram,52,31,18,0.88
A0053,2025-01-05,spotify,239,105,19,0.87
A0053,2025-01-05,youtube,466,284,19,0.89
A0053,2025-01-05,instagram,379,270,19,0.78
A0053,2025-01-04,spotify,661,521,21,0.9
A0053,2025-01-04,youtube,288,195,21,0.89
A0053,2025-01-04,instagram,454,295,20,0.83
A0053,2025-01-03,spotify,131,100,20,0.66
A0053,2025-01-03,youtube,412,171,19,0.72
A0053,2025-01-03,instagram,85,56,19,0.62
A0053,2025-01-02,spotify,574,296,20,0.59
A0053,2025-01-02,youtube,390,243,21,0.85
A0053,2025-01-02,instagram,364,251,19,0.77
A0053,2025-01-01,spotify,225,97,18,0.51
A0053,2025-01-01,youtube,505,313,19,0.75
A0053,2025-01-01,instagram,175,115,18,0.72
A0053,2024-12-31,spotify,983,712,20,0.76
A0053,2024-12-31,youtube,280,167,19,0.87
A0053,2024-12-31,instagram,141,81,18,0.9
A0053,2024-12-30,spotify,482,206,21,0.82
A0053,2024-12-30,youtube,448,287,18,0.9
A0053,2024-12-30,instagram,316,242,17,0.85
A0053,2024-12-29,spotify,222,152,19,0.62
A0053,2024-12-29,youtube,791,395,18,0.81
A0053,2024-12-29,instagram,309,131,18,0.84
A0053,2024-12-28,spotify,881,419,20,0.81
A0053,2024-12-28,youtube,211,101,19,0.78
A0053,2024-12-28,instagram,241,167,19,0.55
A0053,2024-12-27,spotify,900,603,18,0.58
A0053,2024-12-27,youtube,592,425,22,0.76
A0053,2024-12-27,instagram,263,160,19,0.74
A0053,2024-12-26,spotify,227,123,20,0.69
A0053,2024-12-26,youtube,248,188,19,0.57
A0053,2024-12-26,instagram,388,205,20,0.86
A0053,2024-12-25,spotify,907,412,19,0.65
A0053,2024-12-25,youtube,244,117,21,0.84
A0053,2024-12-25,instagram,201,147,22,0.59
A0053,2024-12-24,spotify,795,444,19,0.69
A0053,2024-12-24,youtube,263,188,22,0.65
A0053,2024-12-24,instagram,269,210,21,0.79
A0053,2024-12-23,spotify,304,129,22,0.71
A0053,2024-12-23,youtube,550,378,17,0.82
A0053,2024-12-23,instagram,368,236,21,0.66
A0053,2024-12-22,spotify,755,528,21,0.52
A0053,2024-12-22,youtube,772,318,22,0.82
A0053,2024-12-22,instagram,80,38,19,0.79
A0053,2024-12-21,spotify,677,327,17,0.89
A0053,2024-12-21,youtube,510,272,22,0.62
A0053,2024-12-21,instagram,229,159,18,0.76
A0053,2024-12-20,spotify,798,453,17,0.54
A0053,2024-12-20,youtube,442,185,19,0.74
A0053,2024-12-20,instagram,334,135,18,0.57
A0053,2024-12-19,spotify,620,433,19,0.78
A0053,2024-12-19,youtube,262,176,18,0.84
A0053,2024-12-19,instagram,273,193,18,0.55
A0053,2024-12-18,spotify,369,182,20,0.51
A0053,2024-12-18,youtube,418,330,19,0.69
A0053,2024-12-18,instagram,324,159,17,0.62
A0053,2024-12-17,spotify,481,201,19,0.62
A0053,2024-12-17,youtube,444,180,21,0.74
A0053,2024-12-17,instagram,129,83,18,0.61
A0053,2024-12-16,spotify,630,324,18,0.76
A0053,2024-12-16,youtube,688,460,18,0.69
A0053,2024-12-16,instagram,435,210,20,0.56
A0054,2025-01-14,spotify,596,346,19,0.72
A0054,2025-01-14,youtube,751,471,20,0.79
A0054,2025-01-14,instagram,274,209,21,0.79
A0054,2025-01-13,spotify,722,459,20,0.7
A0054,2025-01-13,youtube,388,217,19,0.8
A0054,2025-01-13,instagram,335,226,22,0.52
A0054,2025-01-12,spotify,711,466,22,0.72
A0054,2025-01-12,youtube,791,325,21,0.74
A0054,2025-01-12,instagram,362,253,17,0.63
A0054,2025-01-11,spotify,460,195,20,0.66
A0054,2025-01-11,youtube,111,62,17,0.78
A0054,2025-01-11,instagram,155,82,22,0.54
A0054,2025-01-10,spotify,933,513,21,0.52
A0054,2025-01-10,youtube,460,224,22,0.8
A0054,2025-01-10,instagram,412,215,20,0.64
A0054,2025-01-09,spotify,888,565,21,0.76
A0054,2025-01-09,youtube,766,562,17,0.52
A0054,2025-01-09,instagram,144,76,18,0.57
A0054,2025-01-08,spotify,507,393,18,0.72
A0054,2025-01-08,youtube,612,422,17,0.76
A0054,2025-01-08,instagram,202,92,20,0.67
A0054,2025-01-07,spotify,890,537,21,0.79
A0054,2025-01-07,youtube,734,315,21,0.64
A0054,2025-01-07,instagram,87,36,18,0.85
A0054,2025-01-06,spotify,986,446,17,0.54
A0054,2025-01-06,youtube,148,64,21,0.8
A0054,2025-01-06,instagram,346,201,20,0.84
A0054,2025-01-05,spotify,397,252,19,0.63
A0054,2025-01-05,youtube,776,402,21,0.66
A0054,2025-01-05,instagram,454,268,18,0.6
A0054,2025-01-04,spotify,506,266,17,0.51
A0054,2025-01-04,youtube,503,211,19,0.57
A0054,2025-01-04,instagram,82,38,22,0.84
A0054,2025-01-03,spotify,810,529,17,0.89
A0054,2025-01-03,youtube,372,281,19,0.6
A0054,2025-01-03,instagram,451,249,19,0.55
A0054,2025-01-02,spotify,872,429,21,0.65
A0054,2025-01-02,youtube,433,181,18,0.55
A0054,2025-01-02,instagram,210,120,17,0.89
A0054,2025-01-01,spotify,324,158,21,0.53
A0054,2025-01-01,youtube,444,217,19,0.72
A0054,2025-01-01,instagram,191,121,20,0.87
A0054,2024-12-31,spotify,938,515,20,0.65
A0054,2024-12-31,youtube,550,293,22,0.51
A0054,2024-12-31,instagram,443,196,20,0.85
A0054,2024-12-30,spotify,233,150,18,0.84
A0054,2024-12-30,youtube,343,188,19,0.89
A0054,2024-12-30,instagram,91,39,22,0.56
A0054,2024-12-29,spotify,719,343,22,0.76
A0054,2024-12-29,youtube,718,528,17,0.8
A0054,2024-12-29,instagram,399,257,21,0.52
A0054,2024-12-28,spotify,424,221,18,0.73
A0054,2024-12-28,youtube,198,115,20,0.84
A0054,2024-12-28,instagram,249,133,21,0.85
A0054,2024-12-27,spotify,595,467,17,0.5
A0054,2024-12-27,youtube,785,350,22,0.58
A0054,2024-12-27,instagram,199,146,19,0.55
A0054,2024-12-26,spotify,335,188,20,0.82
A0054,2024-12-26,youtube,110,86,18,0.72
A0054,2024-12-26,instagram,179,86,22,0.74
A0054,2024-12-25,spotify,794,629,18,0.66
A0054,2024-12-25,youtube,549,220,18,0.77
A0054,2024-12-25,instagram,86,57,17,0.83
A0054,2024-12-24,spotify,887,594,20,0.71
A0054,2024-12-24,youtube,442,180,21,0.89
A0054,2024-12-24,instagram,206,96,18,0.88
A0054,2024-12-23,spotify,557,268,20,0.85
A0054,2024-12-23,youtube,91,69,21,0.54
A0054,2024-12-23,instagram,97,72,17,0.68
A0054,2024-12-22,spotify,277,116,21,0.73
A0054,2024-12-22,youtube,134,60,19,0.89
A0054,2024-12-22,instagram,320,218,21,0.8
A0054,2024-12-21,spotify,247,123,22,0.86
A0054,2024-12-21,youtube,202,147,19,0.73
A0054,2024-12-21,instagram,115,88,18,0.7
A0054,2024-12-20,spotify,739,480,17,0.76
A0054,2024-12-20,youtube,637,391,21,0.71
A0054,2024-12-20,instagram,61,46,18,0.84
A0054,2024-12-19,spotify,668,380,17,0.77
A0054,2024-12-19,youtube,101,63,17,0.56
A0054,2024-12-19,instagram,278,114,18,0.62
A0054,2024-12-18,spotify,115,70,17,0.65
A0054,2024-12-18,youtube,467,260,20,0.52
A0054,2024-12-18,instagram,108,53,17,0.88
A0054,2024-12-17,spotify,364,244,17,0.71
A0054,2024-12-17,youtube,400,251,22,0.51
A0054,2024-12-17,instagram,349,252,19,0.74
A0054,2024-12-16,spotify,858,415,21,0.62
A0054,2024-12-16,youtube,714,556,20,0.61
A0054,2024-12-16,instagram,320,217,21,0.65
A0055,2025-01-14,spotify,522,223,22,0.6
A0055,2025-01-14,youtube,402,313,19,0.73
A0055,2025-01-14,instagram,297,164,20,0.69
A0055,2025-01-13,spotify,835,639,19,0.63
A0055,2025-01-13,youtube,357,280,21,0.79
A0055,2025-01-13,instagram,284,167,21,0.83
A0055,2025-01-12,spotify,757,321,22,0.5
A0055,2025-01-12,youtube,791,552,17,0.75
A0055,2025-01-12,instagram,492,224,17,0.63
A0055,2025-01-11,spotify,673,387,20,0.7
A0055,2025-01-11,youtube,182,139,17,0.57
A0055,2025-01-11,instagram,145,115,17,0.84
A0055,2025-01-10,spotify,171,92,22,0.6
A0055,2025-01-10,youtube,440,191,22,0.69
A0055,2025-01-10,instagram,358,202,21,0.76
A0055,2025-01-09,spotify,877,375,18,0.51
A0055,2025-01-09,youtube,360,208,21,0.76
A0055,2025-01-09,instagram,207,165,19,0.72
A0055,2025-01-08,spotify,579,359,19,0.85
A0055,2025-01-08,youtube,102,58,19,0.71
A0055,2025-01-08,instagram,157,80,21,0.52
A0055,2025-01-07,spotify,995,761,17,0.63
A0055,2025-01-07,youtube,205,132,18,0.69
A0055,2025-01-07,instagram,405,264,18,0.71
A0055,2025-01-06,spotify,782,478,18,0.61
A0055,2025-01-06,youtube,516,299,21,0.76
A0055,2025-01-06,instagram,433,233,20,0.85
A0055,2025-01-05,spotify,742,554,20,0.77
A0055,2025-01-05,youtube,632,480,22,0.59
A0055,2025-01-05,instagram,416,323,19,0.79
A0055,2025-01-04,spotify,720,352,20,0.62
A0055,2025-01-04,youtube,184,128,17,0.87
A0055,2025-01-04,instagram,435,184,20,0.78
A0055,2025-01-03,spotify,137,104,21,0.52
A0055,2025-01-03,youtube,451,250,21,0.66
A0055,2025-01-03,instagram,185,106,19,0.85
A0055,2025-01-02,spotify,449,220,17,0.66
A0055,2025-01-02,youtube,719,450,20,0.84
A0055,2025-01-02,instagram,58,34,22,0.72
A0055,2025-01-01,spotify,333,157,20,0.72
A0055,2025-01-01,youtube,520,367,20,0.51
A0055,2025-01-01,instagram,267,177,19,0.59
A0055,2024-12-31,spotify,746,423,18,0.88
A0055,2024-12-31,youtube,310,219,20,0.59
A0055,2024-12-31,instagram,423,169,20,0.82
A0055,2024-12-30,spotify,951,460,17,0.58
A0055,2024-12-30,youtube,324,174,19,0.84
A0055,2024-12-30,instagram,448,271,18,0.54
A0055,2024-12-29,spotify,960,632,18,0.61
A0055,2024-12-29,youtube,93,54,20,0.7
A0055,2024-12-29,instagram,304,237,20,0.67
A0055,2024-12-28,spotify,429,329,20,0.5
A0055,2024-12-28,youtube,268,146,20,0.76
A0055,2024-12-28,instagram,395,222,22,0.61
A0055,2024-12-27,spotify,528,419,22,0.78
A0055,2024-12-27,youtube,580,254,19,0.88
A0055,2024-12-27,instagram,464,345,21,0.67
A0055,2024-12-26,spotify,510,246,17,0.54
A0055,2024-12-26,youtube,550,365,20,0.66
A0055,2024-12-26,instagram,251,166,19,0.53
A0055,2024-12-25,spotify,160,100,17,0.77
A0055,2024-12-25,youtube,132,76,21,0.53
A0055,2024-12-25,instagram,97,41,18,0.53
A0055,2024-12-24,spotify,533,406,19,0.7
A0055,2024-12-24,youtube,89,60,19,0.78
A0055,2024-12-24,instagram,348,264,18,0.84
A0055,2024-12-23,spotify,393,295,17,0.64
A0055,2024-12-23,youtube,580,393,19,0.54
A0055,2024-12-23,instagram,263,176,22,0.89
A0055,2024-12-22,spotify,848,539,17,0.83
A0055,2024-12-22,youtube,439,310,22,0.51
A0055,2024-12-22,instagram,268,122,20,0.77
A0055,2024-12-21,spotify,288,222,17,0.64
A0055,2024-12-21,youtube,329,225,22,0.89
A0055,2024-12-21,instagram,144,84,17,0.82
A0055,2024-12-20,spotify,156,89,18,0.66
A0055,2024-12-20,youtube,425,279,17,0.64
A0055,2024-12-20,instagram,183,95,18,0.64
A0055,2024-12-19,spotify,700,299,22,0.51
A0055,2024-12-19,youtube,236,168,19,0.67
A0055,2024-12-19,instagram,197,155,21,0.59
A0055,2024-12-18,spotify,451,186,20,0.85
A0055,2024-12-18,youtube,484,208,21,0.52
A0055,2024-12-18,instagram,396,168,18,0.72
A0055,2024-12-17,spotify,798,355,18,0.89
A0055,2024-12-17,youtube,404,294,20,0.78
A0055,2024-12-17,instagram,252,191,21,0.53
A0055,2024-12-16,spotify,695,289,22,0.7
A0055,2024-12-16,youtube,450,233,21,0.83
A0055,2024-12-16,instagram,281,212,17,0.83
A0056,2025-01-14,spotify,665,470,17,0.51
A0056,2025-01-14,youtube,440,225,20,0.55
A0056,2025-01-14,instagram,278,118,17,0.67
A0056,2025-01-13,spotify,556,345,19,0.6
A0056,2025-01-13,youtube,133,53,19,0.76
A0056,2025-01-13,instagram,165,117,18,0.65
A0056,2025-01-12,spotify,825,491,22,0.57
A0056,2025-01-12,youtube,420,262,20,0.76
A0056,2025-01-12,instagram,129,78,18,0.62
A0056,2025-01-11,spotify,279,181,22,0.57
A0056,2025-01-11,youtube,576,266,18,0.76
A0056,2025-01-11,instagram,129,89,20,0.7
A0056,2025-01-10,spotify,610,345,17,0.72
A0056,2025-01-10,youtube,775,579,22,0.55
A0056,2025-01-10,instagram,350,171,21,0.84
A0056,2025-01-09,spotify,775,403,22,0.65
A0056,2025-01-09,youtube,664,525,17,0.88
A0056,2025-01-09,instagram,145,87,22,0.75
A0056,2025-01-08,spotify,178,111,17,0.6
A0056,2025-01-08,youtube,646,441,18,0.78
A0056,2025-01-08,instagram,89,60,19,0.68
A0056,2025-01-07,spotify,934,711,19,0.71
A0056,2025-01-07,youtube,235,164,20,0.65
A0056,2025-01-07,instagram,231,153,19,0.53
A0056,2025-01-06,spotify,234,157,21,0.65
A0056,2025-01-06,youtube,670,505,17,0.56
A0056,2025-01-06,instagram,237,183,22,0.54
A0056,2025-01-05,spotify,567,315,18,0.75
A0056,2025-01-05,youtube,606,285,21,0.73
A0056,2025-01-05,instagram,103,55,17,0.56
A0056,2025-01-04,spotify,481,304,19,0.67
A0056,2025-01-04,youtube,593,410,20,0.88
A0056,2025-01-04,instagram,452,183,21,0.82
A0056,2025-01-03,spotify,416,208,21,0.76
A0056,2025-01-03,youtube,378,219,21,0.74
A0056,2025-01-03,instagram,386,172,22,0.79
A0056,2025-01-02,spotify,904,627,19,0.57
A0056,2025-01-02,youtube,206,89,19,0.61
A0056,2025-01-02,instagram,411,189,18,0.59
A0056,2025-01-01,spotify,580,267,22,0.55
A0056,2025-01-01,youtube,761,474,17,0.52
A0056,2025-01-01,instagram,241,167,22,0.5
A0056,2024-12-31,spotify,509,349,18,0.75
A0056,2024-12-31,youtube,128,80,18,0.84
A0056,2024-12-31,instagram,369,206,22,0.7
A0056,2024-12-30,spotify,138,58,21,0.67
A0056,2024-12-30,youtube,699,459,17,0.84
A0056,2024-12-30,instagram,245,195,20,0.75
A0056,2024-12-29,spotify,857,514,20,0.54
A0056,2024-12-29,youtube,452,249,22,0.65
A0056,2024-12-29,instagram,259,107,18,0.81
A0056,2024-12-28,spotify,120,77,19,0.51
A0056,2024-12-28,youtube,276,209,17,0.81
A0056,2024-12-28,instagram,341,139,22,0.5
A0056,2024-12-27,spotify,495,343,22,0.6
A0056,2024-12-27,youtube,320,228,20,0.65
A0056,2024-12-27,instagram,221,140,18,0.87
A0056,2024-12-26,spotify,328,215,21,0.76
A0056,2024-12-26,youtube,83,50,21,0.72
A0056,2024-12-26,instagram,317,163,20,0.63
A0056,2024-12-25,spotify,799,459,21,0.78
A0056,2024-12-25,youtube,627,270,21,0.6
A0056,2024-12-25,instagram,57,41,22,0.82
A0056,2024-12-24,spotify,535,217,22,0.65
A0056,2024-12-24,youtube,364,163,17,0.5
A0056,2024-12-24,instagram,103,52,21,0.67
A0056,2024-12-23,spotify,201,121,21,0.58
A0056,2024-12-23,youtube,770,558,18,0.63
A0056,2024-12-23,instagram,461,321,22,0.52
A0056,2024-12-22,spotify,502,301,22,0.68
A0056,2024-12-22,youtube,686,400,17,0.51
A0056,2024-12-22,instagram,436,330,22,0.89
A0056,2024-12-21,spotify,330,215,17,0.53
A0056,2024-12-21,youtube,528,267,17,0.65
A0056,2024-12-21,instagram,287,127,17,0.79
A0056,2024-12-20,spotify,574,430,18,0.64
A0056,2024-12-20,youtube,456,286,19,0.52
A0056,2024-12-20,instagram,437,175,17,0.66
A0056,2024-12-19,spotify,891,682,21,0.67
A0056,2024-12-19,youtube,263,176,19,0.81
A0056,2024-12-19,instagram,321,174,17,0.6
A0056,2024-12-18,spotify,619,368,21,0.64
A0056,2024-12-18,youtube,767,539,21,0.54
A0056,2024-12-18,instagram,290,129,22,0.63
A0056,2024-12-17,spotify,853,528,20,0.82
A0056,2024-12-17,youtube,641,271,19,0.67
A0056,2024-12-17,instagram,89,53,21,0.59
A0056,2024-12-16,spotify,553,441,20,0.5
A0056,2024-12-16,youtube,306,177,17,0.57
A0056,2024-12-16,instagram,469,292,22,0.68
A0057,2025-01-14,spotify,726,467,17,0.75
A0057,2025-01-14,youtube,637,313,18,0.8
A0057,2025-01-14,instagram,497,253,17,0.5
A0057,2025-01-13,spotify,163,88,20,0.51
A0057,2025-01-13,youtube,584,404,20,0.65
A0057,2025-01-13,instagram,90,49,19,0.81
A0057,2025-01-12,spotify,233,175,20,0.74
A0057,2025-01-12,youtube,108,81,18,0.61
A0057,2025-01-12,instagram,82,64,18,0.87
A0057,2025-01-11,spotify,271,164,20,0.56
A0057,2025-01-11,youtube,428,301,20,0.52
A0057,2025-01-11,instagram,429,241,21,0.8
A0057,2025-01-10,spotify,675,437,18,0.58
A0057,2025-01-10,youtube,787,463,18,0.72
A0057,2025-01-10,instagram,287,172,22,0.67
A0057,2025-01-09,spotify,948,448,20,0.76
A0057,2025-01-09,youtube,294,202,22,0.56
A0057,2025-01-09,instagram,275,204,20,0.59
A0057,2025-01-08,spotify,694,300,20,0.75
A0057,2025-01-08,youtube,381,168,17,0.87
A0057,2025-01-08,instagram,50,26,22,0.69
A0057,2025-01-07,spotify,632,408,17,0.52
A0057,2025-01-07,youtube,580,335,17,0.81
A0057,2025-01-07,instagram,111,70,17,0.66
A0057,2025-01-06,spotify,117,80,21,0.53
A0057,2025-01-06,youtube,692,279,21,0.82
A0057,2025-01-06,instagram,328,176,19,0.61
A0057,2025-01-05,spotify,499,399,17,0.82
A0057,2025-01-05,youtube,660,477,17,0.59
A0057,2025-01-05,instagram,404,249,18,0.66
A0057,2025-01-04,spotify,636,337,19,0.89
A0057,2025-01-04,youtube,490,281,19,0.62
A0057,2025-01-04,instagram,265,137,21,0.66
A0057,2025-01-03,spotify,104,74,17,0.53
A0057,2025-01-03,youtube,385,216,18,0.81
A0057,2025-01-03,instagram,160,80,18,0.81
A0057,2025-01-02,spotify,752,585,21,0.68
A0057,2025-01-02,youtube,148,101,19,0.58
A0057,2025-01-02,instagram,254,181,17,0.67
A0057,2025-01-01,spotify,236,157,19,0.56
A0057,2025-01-01,youtube,725,416,19,0.84
A0057,2025-01-01,instagram,321,246,18,0.63
A0057,2024-12-31,spotify,954,482,17,0.82
A0057,2024-12-31,youtube,230,96,18,0.65
A0057,2024-12-31,instagram,404,168,19,0.5
A0057,2024-12-30,spotify,169,103,18,0.87
A0057,2024-12-30,youtube,564,418,22,0.51
A0057,2024-12-30,instagram,127,51,21,0.89
A0057,2024-12-29,spotify,680,422,19,0.89
A0057,2024-12-29,youtube,635,387,19,0.85
A0057,2024-12-29,instagram,83,51,18,0.86
A0057,2024-12-28,spotify,139,57,19,0.68
A0057,2024-12-28,youtube,343,185,19,0.62
A0057,2024-12-28,instagram,296,195,18,0.66
A0057,2024-12-27,spotify,781,479,21,0.74
A0057,2024-12-27,youtube,280,205,19,0.73
A0057,2024-12-27,instagram,391,309,21,0.6
A0057,2024-12-26,spotify,516,358,20,0.67
A0057,2024-12-26,youtube,80,36,18,0.57
A0057,2024-12-26,instagram,149,113,18,0.8
A0057,2024-12-25,spotify,692,425,20,0.85
A0057,2024-12-25,youtube,120,71,21,0.61
A0057,2024-12-25,instagram,392,259,17,0.66
A0057,2024-12-24,spotify,991,615,21,0.86
A0057,2024-12-24,youtube,137,72,20,0.75
A0057,2024-12-24,instagram,171,115,19,0.76
A0057,2024-12-23,spotify,213,166,20,0.61
A0057,2024-12-23,youtube,84,47,17,0.6
A0057,2024-12-23,instagram,120,50,22,0.6
A0057,2024-12-22,spotify,492,220,19,0.5
A0057,2024-12-22,youtube,467,337,19,0.67
A0057,2024-12-22,instagram,221,102,21,0.76
A0057,2024-12-21,spotify,262,195,17,0.79
A0057,2024-12-21,youtube,699,446,18,0.86
A0057,2024-12-21,instagram,425,231,22,0.64
A0057,2024-12-20,spotify,599,425,17,0.69
A0057,2024-12-20,youtube,587,292,19,0.89
A0057,2024-12-20,instagram,106,62,20,0.61
A0057,2024-12-19,spotify,179,107,18,0.73
A0057,2024-12-19,youtube,643,277,22,0.6
A0057,2024-12-19,instagram,492,274,18,0.85
A0057,2024-12-18,spotify,591,293,22,0.78
A0057,2024-12-18,youtube,768,370,19,0.6
A0057,2024-12-18,instagram,357,223,21,0.62
A0057,2024-12-17,spotify,611,326,21,0.73
A0057,2024-12-17,youtube,737,383,22,0.64
A0057,2024-12-17,instagram,478,381,21,0.75
A0057,2024-12-16,spotify,729,455,22,0.82
A0057,2024-12-16,youtube,369,224,17,0.8
A0057,2024-12-16,instagram,234,99,22,0.57
A0058,2025-01-14,spotify,432,219,18,0.54
A0058,2025-01-14,youtube,216,132,18,0.5
A0058,2025-01-14,instagram,76,45,20,0.78
A0058,2025-01-13,spotify,554,305,17,0.51
A0058,2025-01-13,youtube,322,241,18,0.89
A0058,2025-01-13,instagram,148,83,20,0.74
A0058,2025-01-12,spotify,186,114,19,0.73
A0058,2025-01-12,youtube,728,321,21,0.56
A0058,2025-01-12,instagram,226,137,19,0.77
A0058,2025-01-11,spotify,960,507,22,0.55
A0058,2025-01-11,youtube,311,163,18,0.58
A0058,2025-01-11,instagram,435,198,18,0.72
A0058,2025-01-10,spotify,839,573,18,0.8
A0058,2025-01-10,youtube,355,187,17,0.74
A0058,2025-01-10,instagram,241,112,20,0.64
A0058,2025-01-09,spotify,397,315,20,0.76
A0058,2025-01-09,youtube,401,231,19,0.82
A0058,2025-01-09,instagram,348,199,22,0.51
A0058,2025-01-08,spotify,757,512,17,0.57
A0058,2025-01-08,youtube,230,169,20,0.9
A0058,2025-01-08,instagram,188,79,17,0.66
A0058,2025-01-07,spotify,508,287,17,0.61
A0058,2025-01-07,youtube,445,185,19,0.79
A0058,2025-01-07,instagram,376,281,17,0.67
A0058,2025-01-06,spotify,862,470,21,0.73
A0058,2025-01-06,youtube,527,229,21,0.68
A0058,2025-01-06,instagram,214,115,20,0.51
A0058,2025-01-05,spotify,690,470,22,0.75
A0058,2025-01-05,youtube,372,246,18,0.57
A0058,2025-01-05,instagram,275,126,17,0.88
A0058,2025-01-04,spotify,695,357,17,0.88
A0058,2025-01-04,youtube,676,441,21,0.67
A0058,2025-01-04,instagram,377,233,21,0.73
A0058,2025-01-03,spotify,333,171,20,0.67
A0058,2025-01-03,youtube,571,376,20,0.54
A0058,2025-01-03,instagram,288,160,17,0.89
A0058,2025-01-02,spotify,701,453,22,0.72
A0058,2025-01-02,youtube,466,235,19,0.52
A0058,2025-01-02,instagram,301,240,21,0.68
A0058,2025-01-01,spotify,631,455,21,0.74
A0058,2025-01-01,youtube,371,153,17,0.52
A0058,2025-01-01,instagram,285,217,19,0.67
A0058,2024-12-31,spotify,501,275,22,0.77
A0058,2024-12-31,youtube,745,354,20,0.64
A0058,2024-12-31,instagram,152,90,19,0.6
A0058,2024-12-30,spotify,424,291,19,0.56
A0058,2024-12-30,youtube,484,325,20,0.53
A0058,2024-12-30,instagram,276,173,20,0.74
A0058,2024-12-29,spotify,730,430,18,0.61
A0058,2024-12-29,youtube,136,64,18,0.52
A0058,2024-12-29,instagram,164,126,20,0.68
A0058,2024-12-28,spotify,971,494,22,0.62
A0058,2024-12-28,youtube,565,358,18,0.71
A0058,2024-12-28,instagram,330,229,18,0.76
A0058,2024-12-27,spotify,200,108,21,0.86
A0058,2024-12-27,youtube,389,244,19,0.76
A0058,2024-12-27,instagram,374,162,18,0.86
A0058,2024-12-26,spotify,209,104,19,0.76
A0058,2024-12-26,youtube,594,369,20,0.82
